Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1034.2455,SCINUS-Glucose,0.1,84.5582899081,845.5828990809999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1036.2334,SCINUS-Glucose,0.1,52.8540103801,528.540103801,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1038.2206,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1040.2071,SCINUS-Glucose,0.1,-0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1042.1929,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1044.178,SCINUS-Glucose,0.1,0,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1046.1624,SCINUS-Glucose,0.1,12.5835231571,125.835231571,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1048.146,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1050.129,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1052.1112,SCINUS-Glucose,0.1,2.7538023797,27.538023797,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1054.0928,SCINUS-Glucose,0.1,-0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1056.0736,SCINUS-Glucose,0.1,32.3928469481,323.928469481,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1058.0537,SCINUS-Glucose,0.1,31.8147065372,318.147065372,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1060.0331,SCINUS-Glucose,0.1,20.8611656089,208.61165608899998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1062.0118,SCINUS-Glucose,0.1,88.1190552952,881.190552952,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1063.9898,SCINUS-Glucose,0.1,65.2274391776,652.274391776,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1065.9671,SCINUS-Glucose,0.1,115.2733177969,1152.733177969,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1067.9436,SCINUS-Glucose,0.1,126.6075278900,1266.0752788999998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1069.9195,SCINUS-Glucose,0.1,100.7070144298,1007.070144298,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1071.8946,SCINUS-Glucose,0.1,119.1749547919,1191.749547919,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1073.869,SCINUS-Glucose,0.1,108.6528147384,1086.5281473839998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1075.8427,SCINUS-Glucose,0.1,35.5085423575,355.08542357499994,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1077.8157,SCINUS-Glucose,0.1,55.5928340676,555.928340676,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1079.788,SCINUS-Glucose,0.1,135.8357443002,1358.3574430019999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1081.7596,SCINUS-Glucose,0.1,134.3813058777,1343.8130587769997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1083.7304,SCINUS-Glucose,0.1,94.9802696274,949.802696274,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1085.7006,SCINUS-Glucose,0.1,82.8661454330,828.66145433,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1087.67,SCINUS-Glucose,0.1,79.9813321033,799.813321033,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1089.6387,SCINUS-Glucose,0.1,51.6716711474,516.7167114739999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1091.6067,SCINUS-Glucose,0.1,9.9579254152,99.57925415199999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1093.574,SCINUS-Glucose,0.1,18.9634926297,189.634926297,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1095.5406,SCINUS-Glucose,0.1,0.5736527678,5.736527677999999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1097.5064,SCINUS-Glucose,0.1,-0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1099.4716,SCINUS-Glucose,0.1,45.8515973373,458.51597337299995,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1101.436,SCINUS-Glucose,0.1,38.4159198909,384.159198909,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1103.3997,SCINUS-Glucose,0.1,125.0642964013,1250.642964013,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1105.3627,SCINUS-Glucose,0.1,31.4368900425,314.368900425,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1107.3249,SCINUS-Glucose,0.1,22.4447038898,224.447038898,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1109.2865,SCINUS-Glucose,0.1,87.5351193032,875.351193032,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1111.2473,SCINUS-Glucose,0.1,46.8077940131,468.077940131,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1113.2075,SCINUS-Glucose,0.1,101.9857504840,1019.8575048399999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1115.1669,SCINUS-Glucose,0.1,49.9668841069,499.66884106899994,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1117.1256,SCINUS-Glucose,0.1,83.0794302520,830.7943025199999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1119.0835,SCINUS-Glucose,0.1,118.3848165234,1183.848165234,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1121.0408,SCINUS-Glucose,0.1,148.8868224340,1488.86822434,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1122.9973,SCINUS-Glucose,0.1,171.7899303853,1717.899303853,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1124.9531,SCINUS-Glucose,0.1,148.6428158804,1486.428158804,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1126.9082,SCINUS-Glucose,0.1,124.6357366525,1246.3573665249999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
