Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1113.2075,SCINUS-Lactate,0.05,44.3945572551,887.8911451019999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1115.1669,SCINUS-Lactate,0.05,69.7014376388,1394.028752776,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1117.1256,SCINUS-Lactate,0.05,72.4058587311,1448.1171746219998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1119.0835,SCINUS-Lactate,0.05,105.9430110152,2118.860220304,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1121.0408,SCINUS-Lactate,0.05,163.5283930831,3270.5678616620003,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1122.9973,SCINUS-Lactate,0.05,202.9470499755,4058.9409995099995,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1124.9531,SCINUS-Lactate,0.05,225.2480410786,4504.960821572,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1126.9082,SCINUS-Lactate,0.05,137.7749816069,2755.499632138,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1128.8626,SCINUS-Lactate,0.05,155.9665312208,3119.330624416,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1130.8163,SCINUS-Lactate,0.05,133.9514730905,2679.0294618099997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1132.7692,SCINUS-Lactate,0.05,147.8343492293,2956.6869845859997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1134.7214,SCINUS-Lactate,0.05,98.2882736064,1965.7654721279998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1136.6729,SCINUS-Lactate,0.05,97.1945021699,1943.890043398,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1138.6237,SCINUS-Lactate,0.05,10.6617109680,213.23421935999997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1140.5738,SCINUS-Lactate,0.05,79.0635055401,1581.2701108019999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
